starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:25:35 2021	1610209535	140	1035	1175	322
Sat Jan 09 17:25:35 2021	1610209535	140	1036	1176	385
Sat Jan 09 17:25:42 2021	1610209542	149	1027	1176	315
Sat Jan 09 17:25:37 2021	1610209537	152	1025	1177	438
Sat Jan 09 17:25:36 2021	1610209536	156	1021	1177	415
Sat Jan 09 17:25:27 2021	1610209527	145	1034	1179	427
Sat Jan 09 17:25:35 2021	1610209535	141	1039	1180	398
Sat Jan 09 17:25:20 2021	1610209520	143	1037	1180	416
Sat Jan 09 17:25:32 2021	1610209532	151	1030	1181	380
Sat Jan 09 17:25:39 2021	1610209539	142	1038	1181	426
Sat Jan 09 17:25:27 2021	1610209527	151	1030	1181	415
Sat Jan 09 17:25:42 2021	1610209542	142	1040	1182	429
Sat Jan 09 17:25:17 2021	1610209517	157	1026	1183	361
Sat Jan 09 17:25:32 2021	1610209532	143	1040	1184	406
Sat Jan 09 17:25:23 2021	1610209523	132	1053	1185	494
Sat Jan 09 17:25:21 2021	1610209521	138	1047	1185	385
Sat Jan 09 17:25:17 2021	1610209517	135	1050	1185	376
Sat Jan 09 17:25:39 2021	1610209539	126	1059	1186	460
Sat Jan 09 17:25:24 2021	1610209524	124	1061	1186	432
Sat Jan 09 17:25:31 2021	1610209531	148	1039	1187	325
Sat Jan 09 17:25:35 2021	1610209535	141	1046	1187	469
Sat Jan 09 17:25:24 2021	1610209524	153	1033	1187	411
Sat Jan 09 17:25:35 2021	1610209535	156	1030	1187	468
Sat Jan 09 17:25:32 2021	1610209532	125	1062	1187	427
Sat Jan 09 17:25:40 2021	1610209540	133	1055	1188	456
Sat Jan 09 17:25:37 2021	1610209537	154	1034	1188	459
Sat Jan 09 17:25:27 2021	1610209527	132	1056	1188	423
Sat Jan 09 17:25:32 2021	1610209532	142	1046	1188	437
Sat Jan 09 17:25:41 2021	1610209541	141	1047	1188	376
Sat Jan 09 17:25:27 2021	1610209527	145	1044	1188	358
Sat Jan 09 17:25:41 2021	1610209541	125	1063	1189	423
Sat Jan 09 17:25:40 2021	1610209540	140	1049	1189	445
Sat Jan 09 17:25:30 2021	1610209530	138	1052	1190	412
Sat Jan 09 17:25:36 2021	1610209536	140	1052	1191	449
Sat Jan 09 17:25:35 2021	1610209535	142	1050	1192	442
Sat Jan 09 17:25:30 2021	1610209530	156	1037	1193	523
