starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:32:29 2021	1610209949	622	6029	6652	5517
Sat Jan 09 17:32:37 2021	1610209957	167	6496	6664	5997
Sat Jan 09 17:32:36 2021	1610209956	134	6548	6681	6055
Sat Jan 09 17:32:35 2021	1610209955	128	6564	6692	6065
Sat Jan 09 17:32:35 2021	1610209955	133	6638	6771	6118
Sat Jan 09 17:33:20 2021	1610210000	132	6641	6773	6132
Sat Jan 09 17:33:08 2021	1610209988	134	6677	6811	5899
Sat Jan 09 17:32:36 2021	1610209956	152	6696	6848	6181
Sat Jan 09 17:32:35 2021	1610209955	136	6798	6934	6311
Sat Jan 09 17:32:34 2021	1610209954	133	6802	6936	6296
Sat Jan 09 17:32:29 2021	1610209949	623	6332	6955	5835
Sat Jan 09 17:32:34 2021	1610209954	133	6836	6970	6348
Sat Jan 09 17:32:29 2021	1610209949	622	6351	6973	5837
Sat Jan 09 17:32:36 2021	1610209956	132	6879	7011	6390
Sat Jan 09 17:32:29 2021	1610209949	625	6430	7055	5940
Sat Jan 09 17:32:29 2021	1610209949	622	6541	7164	6050
Sat Jan 09 17:32:35 2021	1610209955	149	7119	7269	6623
Sat Jan 09 17:32:35 2021	1610209955	141	7138	7279	6629
Sat Jan 09 17:32:36 2021	1610209956	140	7193	7333	6698
Sat Jan 09 17:32:35 2021	1610209955	136	7223	7360	6717
Sat Jan 09 17:32:35 2021	1610209955	130	7251	7381	6765
Sat Jan 09 17:32:36 2021	1610209956	139	7312	7451	6803
Sat Jan 09 17:32:36 2021	1610209956	138	7485	7623	6980
Sat Jan 09 17:32:35 2021	1610209955	138	7683	7822	7182
Sat Jan 09 17:32:36 2021	1610209956	149	7863	8012	7363
